dataset,model,metric,best,median,mean,worst
csi800,chronos-forecasting_random-reset,CSS_volatility_pvalue,0.9508196721311475,0.9508196721311475,0.9508196721311475,0.9508196721311475
csi800,lightgts_random-reset,CSS_seasonality_bal_acc,0.5772727272727273,0.5772727272727273,0.5772727272727273,0.5772727272727273
csi800,lightgts_random-reset,CSS_seasonality_margin,0.7526079825140302,0.7526079825140302,0.7526079825140302,0.7526079825140302
csi800,lightgts_random-reset,CSS_seasonality_pvalue,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.2459016393442623
csi800,lightgts_random-reset,CSS_trend_bal_acc,0.37727272727272726,0.37727272727272726,0.37727272727272726,0.37727272727272726
csi800,lightgts_random-reset,CSS_trend_margin,0.7819176612231405,0.7819176612231405,0.7819176612231405,0.7819176612231405
csi800,lightgts_random-reset,CSS_trend_pvalue,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.8852459016393442
csi800,lightgts_random-reset,CSS_volatility_bal_acc,0.34090909090909094,0.34090909090909094,0.34090909090909094,0.34090909090909094
csi800,lightgts_random-reset,CSS_volatility_margin,0.7339540843927147,0.7339540843927147,0.7339540843927147,0.7339540843927147
csi800,lightgts_random-reset,CSS_volatility_pvalue,0.8688524590163934,0.8688524590163934,0.8688524590163934,0.8688524590163934
csi800,moment_random-reset,CSS_seasonality_bal_acc,0.6272727272727273,0.6272727272727273,0.6272727272727273,0.6272727272727273
csi800,moment_random-reset,CSS_seasonality_margin,0.7342373831882087,0.7342373831882087,0.7342373831882087,0.7342373831882087
csi800,moment_random-reset,CSS_seasonality_pvalue,0.18032786885245902,0.18032786885245902,0.18032786885245902,0.18032786885245902
csi800,moment_random-reset,CSS_trend_bal_acc,0.38636363636363635,0.38636363636363635,0.38636363636363635,0.38636363636363635
csi800,moment_random-reset,CSS_trend_margin,0.704065825587684,0.704065825587684,0.704065825587684,0.704065825587684
csi800,moment_random-reset,CSS_trend_pvalue,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.9016393442622951
csi800,moment_random-reset,CSS_volatility_bal_acc,0.4636363636363636,0.4636363636363636,0.4636363636363636,0.4636363636363636
csi800,moment_random-reset,CSS_volatility_margin,0.672763322503946,0.672763322503946,0.672763322503946,0.672763322503946
csi800,moment_random-reset,CSS_volatility_pvalue,0.639344262295082,0.639344262295082,0.639344262295082,0.639344262295082
csi800,neurips2023-one-fits-all_random-reset,CSS_seasonality_bal_acc,0.5681818181818181,0.5681818181818181,0.5681818181818181,0.5681818181818181
csi800,neurips2023-one-fits-all_random-reset,CSS_seasonality_margin,0.9114283627811449,0.9114283627811449,0.9114283627811449,0.9114283627811449
csi800,neurips2023-one-fits-all_random-reset,CSS_seasonality_pvalue,0.4426229508196721,0.4426229508196721,0.4426229508196721,0.4426229508196721
csi800,neurips2023-one-fits-all_random-reset,CSS_trend_bal_acc,0.4818181818181818,0.4818181818181818,0.4818181818181818,0.4818181818181818
csi800,neurips2023-one-fits-all_random-reset,CSS_trend_margin,0.8897327327656764,0.8897327327656764,0.8897327327656764,0.8897327327656764
csi800,neurips2023-one-fits-all_random-reset,CSS_trend_pvalue,0.6065573770491803,0.6065573770491803,0.6065573770491803,0.6065573770491803
csi800,neurips2023-one-fits-all_random-reset,CSS_volatility_bal_acc,0.5181818181818182,0.5181818181818182,0.5181818181818182,0.5181818181818182
csi800,neurips2023-one-fits-all_random-reset,CSS_volatility_margin,0.914351530198053,0.914351530198053,0.914351530198053,0.914351530198053
csi800,neurips2023-one-fits-all_random-reset,CSS_volatility_pvalue,0.5409836065573771,0.5409836065573771,0.5409836065573771,0.5409836065573771
csi800,sundial_random-reset,CSS_seasonality_bal_acc,0.6681818181818182,0.6681818181818182,0.6681818181818182,0.6681818181818182
csi800,sundial_random-reset,CSS_seasonality_margin,0.8718328527702252,0.8718328527702252,0.8718328527702252,0.8718328527702252
csi800,sundial_random-reset,CSS_seasonality_pvalue,0.04918032786885246,0.04918032786885246,0.04918032786885246,0.04918032786885246
csi800,sundial_random-reset,CSS_trend_bal_acc,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.2909090909090909
csi800,sundial_random-reset,CSS_trend_margin,0.803948416518196,0.803948416518196,0.803948416518196,0.803948416518196
csi800,sundial_random-reset,CSS_trend_pvalue,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492
csi800,sundial_random-reset,CSS_volatility_bal_acc,0.6227272727272727,0.6227272727272727,0.6227272727272727,0.6227272727272727
csi800,sundial_random-reset,CSS_volatility_margin,0.8517191863939796,0.8517191863939796,0.8517191863939796,0.8517191863939796
csi800,sundial_random-reset,CSS_volatility_pvalue,0.21311475409836064,0.21311475409836064,0.21311475409836064,0.21311475409836064
csi800,time-moe_random-reset,CSS_seasonality_bal_acc,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636
csi800,time-moe_random-reset,CSS_seasonality_margin,0.60653962892747,0.60653962892747,0.60653962892747,0.60653962892747
csi800,time-moe_random-reset,CSS_seasonality_pvalue,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818
csi800,time-moe_random-reset,CSS_trend_bal_acc,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6545454545454545
csi800,time-moe_random-reset,CSS_trend_margin,0.609329975111802,0.609329975111802,0.609329975111802,0.609329975111802
csi800,time-moe_random-reset,CSS_trend_pvalue,0.11475409836065574,0.11475409836065574,0.11475409836065574,0.11475409836065574
csi800,time-moe_random-reset,CSS_volatility_bal_acc,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728
